	Time: 5534s
	Reboot to normal: 35
	3V3 Current: 28 mA
	5V Current: 7 mA
	Vbat Current: 40 mA
	Temp A: 7.25 C
	Temp B: 7.00 C
	Time: 5503s
	VBAT_A: 7.60 V
	VBAT_B: 7.63 V
	Reboot to normal: 35
	3V3 Current: 61 mA
	5V Current: 7 mA
	Vbat Current: 38 mA
	Temp A: 7.25 C
	Temp B: 7.00 C
	Time: 5507s
	VBAT_A: 7.60 V
	VBAT_B: 7.64 V
	Reboot to normal: 35
	3V3 Current: 42 mA
	5V Current: 7 mA
	Vbat Current: 40 mA
	Temp A: 7.25 C
	Temp B: 7.00 C
	Time: 5580s
	VBAT_A: 7.57 V
	VBAT_B: 7.60 V
	Reboot to normal: 35
	3V3 Current: 59 mA
	5V Current: 7 mA
	Vbat Current: 40 mA
	Temp A: 7.00 C
	Temp B: 6.81 C
	Time: 5478s
	VBAT_A: 7.57 V
	VBAT_B: 7.60 V
	Reboot to normal: 35
	3V3 Current: 59 mA
	5V Current: 7 mA
	Vbat Current: 40 mA
	Temp A: 7.31 C
	Temp B: 7.12 C
	Time: 5519s
	VBAT_A: 7.59 V
	VBAT_B: 7.62 V
	Reboot to normal: 35
	3V3 Current: 33 mA
	5V Current: 7 mA
	Vbat Current: 40 mA
	Temp A: 7.19 C
	Temp B: 6.94 C
	Time: 5566s
	VBAT_A: 7.58 V
	VBAT_B: 7.60 V
	Reboot to normal: 35
	3V3 Current: 54 mA
	5V Current: 7 mA
	Vbat Current: 38 mA
	Temp A: 7.06 C
	Temp B: 6.81 C
	Time: 5497s
	VBAT_A: 7.57 V
	VBAT_B: 7.59 V
	Reboot to normal: 35
	3V3 Current: 47 mA
	5V Current: 7 mA
	Vbat Current: 40 mA
	Temp A: 7.25 C
	Temp B: 7.06 C
	Time: 5531s
	VBAT_A: 7.57 V
	VBAT_B: 7.60 V
	Reboot to normal: 35
	3V3 Current: 28 mA
	5V Current: 7 mA
	Vbat Current: 40 mA
	Temp A: 7.12 C
	Temp B: 6.94 C
	Time: 5506s
	VBAT_A: 7.62 V
	VBAT_B: 7.57 V
	Reboot to normal: 35
	3V3 Current: 33 mA
	5V Current: 7 mA
	Vbat Current: 38 mA
	Temp A: 7.25 C
	Temp B: 7.00 C
	Time: 5514s
	VBAT_A: 7.60 V
	VBAT_B: 7.64 V
	Reboot to normal: 35
	3V3 Current: 47 mA
	5V Current: 7 mA
	Vbat Current: 40 mA
	Temp A: 7.19 C
	Temp B: 7.00 C
	Time: 5498s
	VBAT_A: 7.57 V
	VBAT_B: 7.60 V
	Reboot to normal: 35
	3V3 Current: 28 mA
	5V Current: 7 mA
	Vbat Current: 40 mA
	Temp A: 7.25 C
	Temp B: 7.00 C
	Time: 5501s
	VBAT_A: 7.58 V
	VBAT_B: 7.62 V
	Reboot to normal: 35
	3V3 Current: 49 mA
	5V Current: 7 mA
	Vbat Current: 40 mA
	Temp A: 7.25 C
	Temp B: 7.00 C
	Time: 5515s
	VBAT_A: 7.60 V
	VBAT_B: 7.63 V
	Reboot to normal: 35
	3V3 Current: 56 mA
	5V Current: 7 mA
	Vbat Current: 40 mA
	Temp A: 7.19 C
	Temp B: 7.00 C
	Time: 5516s
	VBAT_A: 7.59 V
	VBAT_B: 7.63 V
	Reboot to normal: 35
	3V3 Current: 61 mA
	5V Current: 7 mA
	Vbat Current: 40 mA
	Temp A: 7.19 C
	Temp B: 7.00 C
	Time: 5529s
	VBAT_A: 7.57 V
	VBAT_B: 7.60 V
	Reboot to normal: 35
	3V3 Current: 61 mA
	5V Current: 7 mA
	Vbat Current: 40 mA
	Temp A: 7.12 C
	Temp B: 6.94 C
	Time: 5533s
	VBAT_A: 7.57 V
	VBAT_B: 7.60 V
	Reboot to normal: 35
	3V3 Current: 33 mA
	5V Current: 7 mA
	Vbat Current: 40 mA
	Temp A: 7.12 C
	Temp B: 6.94 C
	Time: 5508s
	VBAT_A: 7.60 V
	VBAT_B: 7.64 V
	Reboot to normal: 35
	3V3 Current: 52 mA
	5V Current: 7 mA
	Vbat Current: 38 mA
	Temp A: 7.25 C
	Temp B: 7.00 C
	Time: 5493s
	VBAT_A: 7.57 V
	VBAT_B: 7.60 V
	Reboot to normal: 35
	3V3 Current: 28 mA
	5V Current: 7 mA
	Vbat Current: 40 mA
	Temp A: 7.31 C
	Temp B: 7.06 C
	Time: 5499s
	VBAT_A: 7.57 V
	VBAT_B: 7.60 V
	Reboot to normal: 35
	3V3 Current: 28 mA
	5V Current: 7 mA
	Vbat Current: 40 mA
	Temp A: 7.25 C
	Temp B: 7.06 C
	Time: 5585s
	VBAT_A: 7.58 V
	VBAT_B: 7.60 V
	Reboot to normal: 35
	3V3 Current: 47 mA
	5V Current: 7 mA
	Vbat Current: 38 mA
	Temp A: 7.00 C
	Temp B: 6.81 C
DelayRebootSuccessFrame: CID=010 Seq=00
